respondent_id,xyz_vaccine,seasonal_vaccine
27638,0.10015152,0.261389798
27639,0.065409764,0.237366625
27640,0.773459204,0.680632822
27641,0.703968288,0.804454353
27642,0.376896552,0.549752911
27643,0.05426519,0.085938973
27644,0.070240537,0.600579585
27645,0.176681817,0.149504545
27646,0.066286935,0.328888941
27647,0.25970311,0.100576986
27648,0.035570635,0.064211179
27649,0.049744367,0.331804006
27650,0.058822905,0.587448994
27651,0.195951689,0.887479836
27652,0.084645055,0.169200494
27653,0.038565857,0.06566076
27654,0.541341502,0.61941438
27655,0.08654073,0.22257889
27656,0.10357055,0.115571526
27657,0.554471631,0.286088139
27658,0.035003833,0.524519034
27659,0.061912838,0.067184268
27660,0.485222303,0.536910095
27661,0.15634204,0.072936342
27662,0.068070063,0.287654997
27663,0.103321656,0.915787018
27664,0.090943416,0.06943248
27665,0.675990439,0.841315019
27666,0.082717162,0.855842942
27667,0.052906281,0.095885754
27668,0.611364529,0.875700663
27669,0.083607788,0.884548915
27670,0.547324612,0.89619358
27671,0.215632648,0.883079751
27672,0.053253461,0.213421626
27673,0.061508024,0.203723419
27674,0.057090551,0.462245893
27675,0.514732123,0.764866847
27676,0.366526881,0.846893751
27677,0.070659079,0.139854326
27678,0.290687663,0.25557462
27679,0.069208985,0.444984503
27680,0.602480455,0.894234295
27681,0.037688789,0.12226229
27682,0.045478989,0.945699297
27683,0.049703463,0.656587397
27684,0.060923014,0.134950077
27685,0.035285545,0.060474272
27686,0.091582303,0.358026367
27687,0.048045072,0.130036491
27688,0.079045524,0.62391385
27689,0.58678279,0.870551135
27690,0.577793836,0.850012148
27691,0.594512625,0.828818851
27692,0.061958804,0.251096282
27693,0.104374789,0.75646142
27694,0.431476587,0.554146554
27695,0.111476473,0.399849969
27696,0.104979563,0.87343679
27697,0.529914312,0.891973201
27698,0.333234873,0.353381656
27699,0.046788759,0.229919462
27700,0.047977971,0.478117857
27701,0.452771845,0.171591538
27702,0.184327882,0.201878077
27703,0.049528399,0.129801572
27704,0.048906359,0.097707716
27705,0.646339114,0.811455933
27706,0.059089676,0.917769937
27707,0.049700559,0.314103358
27708,0.489793014,0.612606778
27709,0.123009934,0.18116073
27710,0.07700856,0.125045774
27711,0.545775567,0.456499259
27712,0.07169988,0.076832288
27713,0.050134485,0.059418685
27714,0.141838938,0.100546667
27715,0.720367521,0.827644026
27716,0.100250376,0.435690436
27717,0.094133241,0.139619578
27718,0.083078045,0.471699685
27719,0.025131467,0.122618518
27720,0.101732165,0.158022398
27721,0.351073906,0.181786767
27722,0.15080435,0.245485747
27723,0.291809713,0.911381919
27724,0.055793722,0.110255165
27725,0.052999755,0.479653844
27726,0.060925463,0.147731001
27727,0.160163305,0.865533189
27728,0.427458959,0.449633984
27729,0.060221949,0.13451509
27730,0.757117897,0.811604778
27731,0.640746043,0.854319422
27732,0.055663773,0.908422505
27733,0.063453917,0.245812806
27734,0.12516112,0.494521258
27735,0.566491487,0.604768138
27736,0.106564372,0.220879109
27737,0.093993834,0.683098401
27738,0.549001921,0.823024146
27739,0.460498808,0.757585652
27740,0.061694687,0.352348356
27741,0.206395619,0.80073245
27742,0.200895909,0.542589588
27743,0.569503388,0.791295199
27744,0.061550105,0.285833372
27745,0.829834286,0.933798976
27746,0.076300192,0.791396884
27747,0.059436573,0.42321985
27748,0.490649158,0.112201935
27749,0.17477613,0.778672265
27750,0.232055387,0.260122067
27751,0.046972192,0.076213227
27752,0.514884049,0.889737288
27753,0.020344873,0.085850925
27754,0.117907329,0.842226105
27755,0.703543468,0.876416059
27756,0.059799679,0.115203466
27757,0.059774513,0.071701283
27758,0.065735719,0.897105435
27759,0.067780266,0.164860825
27760,0.407280686,0.771793002
27761,0.065128347,0.832962564
27762,0.048848539,0.095665429
27763,0.096009193,0.600594004
27764,0.137796539,0.634460124
27765,0.100103911,0.293399803
27766,0.582004573,0.806259982
27767,0.298700548,0.734034295
27768,0.02560794,0.038856524
27769,0.093123411,0.22624068
27770,0.056802714,0.616561725
27771,0.069565241,0.763546753
27772,0.691875106,0.841890203
27773,0.071944816,0.242539731
27774,0.096034776,0.142401219
27775,0.119401431,0.134255782
27776,0.045913597,0.162769961
27777,0.097713759,0.277848662
27778,0.354488073,0.157895148
27779,0.071515939,0.166634875
27780,0.050611573,0.88943768
27781,0.059562216,0.07462384
27782,0.726269075,0.811487284
27783,0.072626027,0.488890832
27784,0.09469673,0.141930295
27785,0.059915346,0.20357869
27786,0.085735435,0.101346443
27787,0.115748739,0.193435677
27788,0.041276398,0.124454496
27789,0.645642827,0.812930388
27790,0.733255143,0.844344186
27791,0.088063173,0.383795682
27792,0.073770178,0.670775855
27793,0.295092646,0.231481489
27794,0.229629573,0.24962801
27795,0.464242486,0.782783885
27796,0.074223511,0.480806841
27797,0.470492721,0.731529335
27798,0.133319493,0.061394438
27799,0.168531393,0.093842873
27800,0.108927548,0.291744615
27801,0.070170671,0.197905897
27802,0.721069136,0.900462339
27803,0.053475794,0.098431332
27804,0.573400567,0.868946678
27805,0.067912575,0.112434701
27806,0.793385316,0.815627884
27807,0.331521993,0.85542073
27808,0.318662378,0.370969917
27809,0.595633585,0.903170633
27810,0.04097989,0.052894071
27811,0.048870456,0.082961232
27812,0.067213578,0.138722095
27813,0.160924443,0.5
27814,0.108125098,0.296876165
27815,0.077939699,0.483822064
27816,0.50668035,0.634529492
27817,0.060018778,0.111102181
27818,0.415399638,0.907715433
27819,0.128462502,0.17267257
27820,0.699529502,0.828102893
27821,0.147828665,0.245738726
27822,0.099858845,0.250118968
27823,0.23145002,0.236795241
27824,0.081764042,0.860579651
27825,0.208899457,0.13628702
27826,0.116376081,0.411841171
27827,0.058397035,0.098746272
27828,0.057330339,0.304801668
27829,0.033953933,0.07590383
27830,0.385968262,0.192832817
27831,0.13259032,0.454697316
27832,0.106824813,0.357653242
27833,0.174546647,0.302473984
27834,0.730966808,0.866064391
27835,0.511401609,0.797759691
27836,0.044671465,0.906578363
27837,0.616705809,0.938624041
27838,0.059384173,0.506794806
27839,0.03456172,0.104813141
27840,0.219792181,0.669886251
27841,0.178658481,0.466854936
27842,0.23485824,0.886394796
27843,0.062036663,0.562403366
27844,0.0559335,0.934790641
27845,0.067300027,0.861031689
27846,0.148542293,0.154164269
27847,0.047191924,0.256577779
27848,0.722408213,0.902481064
27849,0.067529089,0.862431612
27850,0.108486282,0.182950714
27851,0.329605489,0.140507425
27852,0.342893968,0.836958166
27853,0.09909263,0.132585052
27854,0.172677742,0.830163497
27855,0.264260441,0.464138751
27856,0.275848337,0.87561734
27857,0.5,0.83686706
27858,0.517932685,0.822673303
27859,0.600682588,0.899676322
27860,0.158278678,0.846791365
27861,0.067946707,0.187476694
27862,0.061171126,0.177188274
27863,0.318200641,0.240917899
27864,0.100243016,0.349337328
27865,0.303302659,0.671874949
27866,0.66038095,0.905941495
27867,0.524755905,0.751505472
27868,0.669994668,0.921206562
27869,0.054459571,0.373929604
27870,0.335575121,0.106561533
27871,0.10033886,0.68889993
27872,0.048542212,0.143251392
27873,0.075047632,0.09850143
27874,0.516687652,0.846829247
27875,0.193261058,0.246897348
27876,0.060512714,0.063878622
27877,0.513552341,0.523752311
27878,0.058854445,0.874392675
27879,0.066135948,0.631567111
27880,0.060833345,0.174974154
27881,0.12091603,0.769050771
27882,0.074338123,0.408530029
27883,0.078996799,0.149000739
27884,0.152891597,0.279440321
27885,0.058216446,0.109860897
27886,0.092918579,0.181816068
27887,0.610628902,0.818079944
27888,0.089662937,0.260673642
27889,0.051611512,0.10273221
27890,0.13856797,0.281374705
27891,0.515295745,0.756239527
27892,0.058007818,0.098291765
27893,0.048033109,0.208946875
27894,0.095238201,0.315306294
27895,0.076739453,0.834206966
27896,0.075135071,0.5
27897,0.071824819,0.125201554
27898,0.069870238,0.06000484
27899,0.068432296,0.396373311
27900,0.452133254,0.938927692
27901,0.071244576,0.12710331
27902,0.059420065,0.28068508
27903,0.065717569,0.107565459
27904,0.203013998,0.198289649
27905,0.071043336,0.153694272
27906,0.107048522,0.573684124
27907,0.620873296,0.919780181
27908,0.169604301,0.701034638
27909,0.099230937,0.211437349
27910,0.259855517,0.782105687
27911,0.54712339,0.814351339
27912,0.056282571,0.545869098
27913,0.05732072,0.374813338
27914,0.057262499,0.317896244
27915,0.059886694,0.210768046
27916,0.092188378,0.432815491
27917,0.091053001,0.43216985
27918,0.271399305,0.89567105
27919,0.139225624,0.343847451
27920,0.081834095,0.92272088
27921,0.04489147,0.544746594
27922,0.332788348,0.611930459
27923,0.100998358,0.904110259
27924,0.075748579,0.079493463
27925,0.042547057,0.114092802
27926,0.238344282,0.143592761
27927,0.048858754,0.112854186
27928,0.706892845,0.84404448
27929,0.052984439,0.922351325
27930,0.223084502,0.171234199
27931,0.570183768,0.879563054
27932,0.109858057,0.090693102
27933,0.049998936,0.358802852
27934,0.616167965,0.824914014
27935,0.269092326,0.824843099
27936,0.067854338,0.644249304
27937,0.808143002,0.826395842
27938,0.043507898,0.104091696
27939,0.040003801,0.084095715
27940,0.046307785,0.065923544
27941,0.066937176,0.163864413
27942,0.044034523,0.131082462
27943,0.061793484,0.819870204
27944,0.121837325,0.247115385
27945,0.536012143,0.170105143
27946,0.060777258,0.061496491
27947,0.568440465,0.837077575
27948,0.074343152,0.190595143
27949,0.106182217,0.5
27950,0.05217159,0.824986969
27951,0.755678284,0.673495747
27952,0.0472975,0.889590578
27953,0.081400795,0.468366861
27954,0.138047553,0.870785672
27955,0.042991894,0.813288134
27956,0.588653285,0.796264015
27957,0.060797974,0.159514644
27958,0.522939267,0.804475143
27959,0.129927965,0.165998534
27960,0.224350906,0.545246394
27961,0.097643764,0.193658432
27962,0.722025407,0.929836728
27963,0.055349268,0.045827776
27964,0.048786688,0.115706551
27965,0.059466571,0.101838597
27966,0.51503014,0.774614023
27967,0.066057858,0.176549841
27968,0.082062151,0.417384404
27969,0.587340287,0.821925331
27970,0.199798732,0.342820755
27971,0.050578011,0.798509435
27972,0.060699474,0.447009222
27973,0.558360965,0.758436719
27974,0.071861302,0.342787181
27975,0.058928408,0.13369313
27976,0.060992816,0.142390745
27977,0.05850529,0.094001564
27978,0.058324815,0.214162231
27979,0.454784804,0.91388434
27980,0.054162412,0.041762621
27981,0.051025399,0.267485431
27982,0.15105935,0.816270891
27983,0.669185865,0.815416386
27984,0.096902402,0.272627372
27985,0.092291124,0.830046316
27986,0.251141201,0.240322346
27987,0.098419119,0.618166466
27988,0.049482399,0.450211246
27989,0.095766489,0.329509039
27990,0.064061772,0.567201188
27991,0.113208612,0.470773767
27992,0.05309164,0.185600269
27993,0.052940766,0.09846005
27994,0.52503725,0.920773455
27995,0.161013725,0.780453097
27996,0.031339262,0.053484831
27997,0.089911625,0.153730876
27998,0.112505877,0.836096801
27999,0.484031687,0.920809896
28000,0.042297269,0.10583539
28001,0.059950633,0.134187288
28002,0.050284291,0.1103346
28003,0.047043508,0.318999149
28004,0.15349064,0.529318758
28005,0.041347939,0.184968837
28006,0.19100572,0.116369563
28007,0.456131148,0.857521593
28008,0.075167886,0.892669011
28009,0.038779154,0.483690878
28010,0.045829636,0.101318
28011,0.035766993,0.644680946
28012,0.564412928,0.794764604
28013,0.448003427,0.83905242
28014,0.049576678,0.077521802
28015,0.395636786,0.751010738
28016,0.505608403,0.830232633
28017,0.081322128,0.251999834
28018,0.038321626,0.749779821
28019,0.051015486,0.073726654
28020,0.047802363,0.115112656
28021,0.208498429,0.404898629
28022,0.493158594,0.542883501
28023,0.217126272,0.43745446
28024,0.046391,0.280963505
28025,0.823869141,0.798559176
28026,0.06121807,0.082717291
28027,0.534273602,0.633958332
28028,0.142586752,0.947815303
28029,0.341946173,0.529643401
28030,0.608191034,0.837393199
28031,0.071667421,0.154217621
28032,0.041234806,0.625279749
28033,0.343895764,0.075513334
28034,0.5,0.734226593
28035,0.100202161,0.092516996
28036,0.084846066,0.310588989
28037,0.027448928,0.543561434
28038,0.021435384,0.090325855
28039,0.218660074,0.62721569
28040,0.135908714,0.898059917
28041,0.083618258,0.911276734
28042,0.060255019,0.160997531
28043,0.688322126,0.895199756
28044,0.034686324,0.136694919
28045,0.075934827,0.518860338
28046,0.06135189,0.528447853
28047,0.187874661,0.724150876
28048,0.06811893,0.113752365
28049,0.064266774,0.956464781
28050,0.040881976,0.149918897
28051,0.090122114,0.832030219
28052,0.613433045,0.768634562
28053,0.043400144,0.126992092
28054,0.404093276,0.227576524
28055,0.060071891,0.213619848
28056,0.478491067,0.833125544
28057,0.050179626,0.872933248
28058,0.034258548,0.194625981
28059,0.051378171,0.272296147
28060,0.050767885,0.191865505
28061,0.093871302,0.164376365
28062,0.485928047,0.516720713
28063,0.127509999,0.125595903
28064,0.044566186,0.627340642
28065,0.075227921,0.199831885
28066,0.384238732,0.781101634
28067,0.066529329,0.84296949
28068,0.11458167,0.141252795
28069,0.061189198,0.576517909
28070,0.070278217,0.628120199
28071,0.150311877,0.544197472
28072,0.115130497,0.251389646
28073,0.05753173,0.097166426
28074,0.44834038,0.312095686
28075,0.06029577,0.150279828
28076,0.07460573,0.532008979
28077,0.080866526,0.163763929
28078,0.07610475,0.800710337
28079,0.22407447,0.793377655
28080,0.080097607,0.138093453
28081,0.110194181,0.844710939
28082,0.124617638,0.659872883
28083,0.039749779,0.086413233
28084,0.060519674,0.109881355
28085,0.350483454,0.268125304
28086,0.483458338,0.783921837
28087,0.046665068,0.928764019
28088,0.272415008,0.687160801
28089,0.069470366,0.180124333
28090,0.049320928,0.653592512
28091,0.04881579,0.131847689
28092,0.057814535,0.134708374
28093,0.041350928,0.491254797
28094,0.060461306,0.461069479
28095,0.770490156,0.886543075
28096,0.649152476,0.845847557
28097,0.046934199,0.058292379
28098,0.230857546,0.734675089
28099,0.061696983,0.121234522
28100,0.038994078,0.098847188
28101,0.228262913,0.83246031
28102,0.081297331,0.23188674
28103,0.082431287,0.840134849
28104,0.199795268,0.853815645
28105,0.070954943,0.08535158
28106,0.030744398,0.443887282
28107,0.056196819,0.159094755
28108,0.510155636,0.562513625
28109,0.069671046,0.142513984
28110,0.188343554,0.796840186
28111,0.323479029,0.455717873
28112,0.50619518,0.545676887
28113,0.197526143,0.812175496
28114,0.055668351,0.126145974
28115,0.05983758,0.345888642
28116,0.04886567,0.380558963
28117,0.059390127,0.14980721
28118,0.083754027,0.137467848
28119,0.360447886,0.704027679
28120,0.648624126,0.768911489
28121,0.673844092,0.844000351
28122,0.056258825,0.149361844
28123,0.119165068,0.160922783
28124,0.187109829,0.345395352
28125,0.135422798,0.405933817
28126,0.447091505,0.481964338
28127,0.073307583,0.27457819
28128,0.05124748,0.117944999
28129,0.539535996,0.929188929
28130,0.077999846,0.159303658
28131,0.122589132,0.207080553
28132,0.451771091,0.8795379
28133,0.100642415,0.960409524
28134,0.110859653,0.313116265
28135,0.092140855,0.832341729
28136,0.072953078,0.88228432
28137,0.061804644,0.121749166
28138,0.07213842,0.825180222
28139,0.546357449,0.929620707
28140,0.64125353,0.904249396
28141,0.048561311,0.141265749
28142,0.060812366,0.123169823
28143,0.332899628,0.226073735
28144,0.130790799,0.833769233
28145,0.333091394,0.275275842
28146,0.036159719,0.064693954
28147,0.056884271,0.403404224
28148,0.562557994,0.456194787
28149,0.037293158,0.107271515
28150,0.198023632,0.882389563
28151,0.064371552,0.627453121
28152,0.36528922,0.289846971
28153,0.074197377,0.098337371
28154,0.064570351,0.153899791
28155,0.047293937,0.815390199
28156,0.027440059,0.592871942
28157,0.117955368,0.124271045
28158,0.342172651,0.837109327
28159,0.608688133,0.828261814
28160,0.08130074,0.170463871
28161,0.300270895,0.766725077
28162,0.201186337,0.923018888
28163,0.124824479,0.223214071
28164,0.514624881,0.785333605
28165,0.061410769,0.218491056
28166,0.449660964,0.869529274
28167,0.078328842,0.338723912
28168,0.5,0.667301758
28169,0.049942165,0.112945491
28170,0.093696634,0.544884111
28171,0.160278475,0.453876912
28172,0.087209228,0.577982281
